genome_id	contig_id	start	end
AG-402-N17	AG-402-N17_c	334158	357422
AG-402-N17	AG-402-N17_c	795633	952003
AG-402-N17	AG-402-N17_c	958162	963063
AG-402-N17	AG-402-N17_c	1040801	1051288
AG-402-N17	AG-402-N17_c	1084118	1098241
AG-402-N17	AG-402-N17_c	1132556	1218630
AG-402-N17	AG-402-N17_c	1304432	1354092
AG-402-N17	AG-402-N17_c	1554226	1570157
AG-402-N23	AG-402-N23_c	57957	65946
AG-402-N23	AG-402-N23_c	1308981	1353281
AG-402-N23	AG-402-N23_c	132484	135723
AG-402-N23	AG-402-N23_c	335566	355352
AG-402-N23	AG-402-N23_c	657512	690117
AG-402-N23	AG-402-N23_c	750717	775447
AG-402-N23	AG-402-N23_c	903059	950434
AG-402-N23	AG-402-N23_c	956621	963320
AG-402-N23	AG-402-N23_c	1044985	1106255
AG-402-N23	AG-402-N23_c	1130797	1218123
AG-402-O16	AG-402-O16_c	366799	389226
AG-402-O16	AG-402-O16_c	1202867	1260459
AG-402-O16	AG-402-O16_c	1356931	1412227
AG-402-O16	AG-402-O16_c	641684	647969
AG-402-O16	AG-402-O16_c	678018	703760
AG-402-O16	AG-402-O16_c	766091	790826
AG-402-O16	AG-402-O16_c	878305	897269
AG-402-O16	AG-402-O16_c	925593	970076
AG-402-O16	AG-402-O16_c	976267	981168
AG-402-O16	AG-402-O16_c	1061336	1123406
AG-402-O16	AG-402-O16_c	1147942	1164940
AG-402-O23	AG-402-O23_c	298939	346477
AG-402-O23	AG-402-O23_c	627498	727894
AG-402-O23	AG-402-O23_c	749474	881595
AG-402-O23	AG-402-O23_c	908277	949186
AG-402-O23	AG-402-O23_c	955375	960271
AG-402-O23	AG-402-O23_c	1299699	1326658
AG-412-A14	AG-412-A14_c	617882	640690
AG-412-A14	AG-412-A14_c	1365141	1410331
AG-412-A14	AG-412-A14_c	665435	692004
AG-412-A14	AG-412-A14_c	754343	779213
AG-412-A14	AG-412-A14_c	866960	888726
AG-412-A14	AG-412-A14_c	917166	957673
AG-412-A14	AG-412-A14_c	963892	968791
AG-412-A14	AG-412-A14_c	1047313	1151558
AG-412-A14	AG-412-A14_c	1176447	1189117
AG-412-A14	AG-412-A14_c	1210267	1274366
AG-412-C21	AG-412-C21_c	327571	361653
AG-412-C21	AG-412-C21_c	617228	629334
AG-412-C21	AG-412-C21_c	646716	694691
AG-412-C21	AG-412-C21_c	755635	779380
AG-412-C21	AG-412-C21_c	913048	964364
AG-412-C21	AG-412-C21_c	1043192	1145785
AG-412-C21	AG-412-C21_c	1203535	1279337
AG-412-C21	AG-412-C21_c	1366522	1419220
AG-412-J13	AG-412-J13_c	117258	134432
AG-412-J13	AG-412-J13_c	1061693	1160330
AG-412-J13	AG-412-J13_c	1185346	1195542
AG-412-J13	AG-412-J13_c	1217911	1263279
AG-412-J13	AG-412-J13_c	1363869	1410002
AG-412-J13	AG-412-J13_c	1522160	1533746
AG-412-J13	AG-412-J13_c	317065	344430
AG-412-J13	AG-412-J13_c	596552	622365
AG-412-J13	AG-412-J13_c	648143	683204
AG-412-J13	AG-412-J13_c	687642	697841
AG-412-J13	AG-412-J13_c	760162	782041
AG-412-J13	AG-412-J13_c	869711	898695
AG-412-J13	AG-412-J13_c	927069	972069
AG-412-J13	AG-412-J13_c	978282	983182
AG-418-B17	AG-418-B17_c	325045	330753
AG-418-B17	AG-418-B17_c	335322	370934
AG-418-B17	AG-418-B17_c	641277	671573
AG-418-B17	AG-418-B17_c	749469	774188
AG-418-B17	AG-418-B17_c	857722	877411
AG-418-B17	AG-418-B17_c	905716	960580
AG-418-B17	AG-418-B17_c	1018169	1221840
AG-418-B17	AG-418-B17_c	1312044	1368244
AG-418-C09	AG-418-C09_c	133614	172691
AG-418-C09	AG-418-C09_c	471145	475267
AG-418-C09	AG-418-C09_c	546566	657417
AG-418-C09	AG-418-C09_c	681227	721154
AG-418-C09	AG-418-C09_c	913879	930008
AG-418-C09	AG-418-C09_c	1020590	1061711
AG-418-C09	AG-418-C09_c	1070234	1083871
AG-418-C09	AG-418-C09_c	1179001	1197653
AG-418-C17	AG-418-C17_c	196176	406373
AG-418-C17	AG-418-C17_c	1308985	1358973
AG-418-C17	AG-418-C17_c	487416	499255
AG-418-C17	AG-418-C17_c	574310	666231
AG-418-C17	AG-418-C17_c	758948	775443
AG-418-C17	AG-418-C17_c	868728	882879
AG-418-C17	AG-418-C17_c	911178	950445
AG-418-C17	AG-418-C17_c	1034284	1106679
AG-418-C17	AG-418-C17_c	1131350	1142942
AG-418-C17	AG-418-C17_c	1163975	1242149
AG-418-D13	AG-418-D13_c	52877	59874
AG-418-D13	AG-418-D13_c	1160256	1171561
AG-418-D13	AG-418-D13_c	1192761	1275620
AG-418-D13	AG-418-D13_c	1365760	1411364
AG-418-D13	AG-418-D13_c	330555	354988
AG-418-D13	AG-418-D13_c	605303	611515
AG-418-D13	AG-418-D13_c	636453	681414
AG-418-D13	AG-418-D13_c	743565	766937
AG-418-D13	AG-418-D13_c	851309	861495
AG-418-D13	AG-418-D13_c	882572	931077
AG-418-D13	AG-418-D13_c	937292	964269
AG-418-D13	AG-418-D13_c	1043584	1135718
AG-418-F08	AG-418-F08_c	36283	46359
AG-418-F08	AG-418-F08_c	332892	357121
AG-418-F08	AG-418-F08_c	658141	689795
AG-418-F08	AG-418-F08_c	911247	950402
AG-418-F08	AG-418-F08_c	956690	961589
AG-418-F08	AG-418-F08_c	1040550	1143289
AG-418-F08	AG-418-F08_c	1168520	1216540
AG-418-F08	AG-418-F08_c	1317331	1343837
AG-418-F16	AG-418-F16_c	327553	332144
AG-418-F16	AG-418-F16_c	605952	635348
AG-418-F16	AG-418-F16_c	660166	694693
AG-418-F16	AG-418-F16_c	755603	777400
AG-418-F16	AG-418-F16_c	941643	953198
AG-418-F16	AG-418-F16_c	1042889	1143542
AG-418-F16	AG-418-F16_c	1165590	1182425
AG-418-F16	AG-418-F16_c	1203545	1272852
AG-418-F16	AG-418-F16_c	1365828	1422730
AG-418-G18	AG-418-G18_c	335798	395371
AG-418-G18	AG-418-G18_c	644943	648886
AG-418-G18	AG-418-G18_c	683903	699387
AG-418-G18	AG-418-G18_c	934856	1007295
AG-418-G18	AG-418-G18_c	1113933	1246387
AG-418-G18	AG-418-G18_c	1337444	1384559
AG-418-G18	AG-418-G18_c	1402016	1419574
AG-418-G23	AG-418-G23_c	360811	379468
AG-418-G23	AG-418-G23_c	1189074	1267620
AG-418-G23	AG-418-G23_c	1367488	1413635
AG-418-G23	AG-418-G23_c	641165	652127
AG-418-G23	AG-418-G23_c	672178	710824
AG-418-G23	AG-418-G23_c	771893	796468
AG-418-G23	AG-418-G23_c	878451	897271
AG-418-G23	AG-418-G23_c	925591	970060
AG-418-G23	AG-418-G23_c	975838	980586
AG-418-G23	AG-418-G23_c	1059753	1119881
AG-418-G23	AG-418-G23_c	1142562	1166132
AG-418-I20	AG-418-I20_c	369244	389364
AG-418-I20	AG-418-I20_c	686227	705164
AG-418-I20	AG-418-I20_c	766085	780265
AG-418-I20	AG-418-I20_c	924480	962384
AG-418-I20	AG-418-I20_c	968158	973056
AG-418-I20	AG-418-I20_c	1051698	1122043
AG-418-I20	AG-418-I20_c	1190329	1260354
AG-418-I20	AG-418-I20_c	1364483	1394110
AG-418-I21	AG-418-I21_c	332507	351166
AG-418-I21	AG-418-I21_c	374623	387982
AG-418-I21	AG-418-I21_c	611011	615054
AG-418-I21	AG-418-I21_c	646904	689836
AG-418-I21	AG-418-I21_c	754317	774372
AG-418-I21	AG-418-I21_c	863227	879380
AG-418-I21	AG-418-I21_c	911449	961497
AG-418-I21	AG-418-I21_c	1048489	1120906
AG-418-I21	AG-418-I21_c	1301290	1353356
AG-418-J17	AG-418-J17_c	318677	384643
AG-418-J17	AG-418-J17_c	1158873	1245710
AG-418-J17	AG-418-J17_c	1335893	1369219
AG-418-J17	AG-418-J17_c	629168	634505
AG-418-J17	AG-418-J17_c	658446	689989
AG-418-J17	AG-418-J17_c	759810	776995
AG-418-J17	AG-418-J17_c	870261	884418
AG-418-J17	AG-418-J17_c	910404	951567
AG-418-J17	AG-418-J17_c	957801	962701
AG-418-J17	AG-418-J17_c	1034797	1081596
AG-418-J17	AG-418-J17_c	1113590	1138477
AG-418-J19	AG-418-J19_c	332175	337615
AG-418-J19	AG-418-J19_c	344461	354852
AG-418-J19	AG-418-J19_c	606847	614985
AG-418-J19	AG-418-J19_c	658122	688650
AG-418-J19	AG-418-J19_c	863275	950824
AG-418-J19	AG-418-J19_c	957058	961954
AG-418-J19	AG-418-J19_c	1055086	1106138
AG-418-J19	AG-418-J19_c	1305143	1353229
AG-418-K17	AG-418-K17_c	127908	133559
AG-418-K17	AG-418-K17_c	1366164	1413655
AG-418-K17	AG-418-K17_c	345429	356580
AG-418-K17	AG-418-K17_c	642331	653335
AG-418-K17	AG-418-K17_c	678211	719663
AG-418-K17	AG-418-K17_c	924305	970081
AG-418-K17	AG-418-K17_c	976287	981187
AG-418-K17	AG-418-K17_c	1076706	1120213
AG-418-K17	AG-418-K17_c	1144732	1158342
AG-418-K17	AG-418-K17_c	1177391	1265573
AG-418-L19	AG-418-L19_c	325888	353219
AG-418-L19	AG-418-L19_c	1145018	1158512
AG-418-L19	AG-418-L19_c	1312047	1367937
AG-418-O02	AG-418-O02_c	325909	348489
AG-418-O02	AG-418-O02_c	595747	631393
AG-418-O02	AG-418-O02_c	655948	691725
AG-418-O02	AG-418-O02_c	756998	774173
AG-418-O02	AG-418-O02_c	909648	948639
AG-418-O02	AG-418-O02_c	954816	959717
AG-418-O02	AG-418-O02_c	1039645	1123105
AG-418-O02	AG-418-O02_c	1183953	1211063
AG-418-O02	AG-418-O02_c	1312049	1364975
AG-418-O03	AG-418-O03_c	325898	331646
AG-418-O03	AG-418-O03_c	1140778	1152150
AG-418-O03	AG-418-O03_c	1180550	1220031
AG-418-O03	AG-418-O03_c	1310890	1367662
AG-418-O03	AG-418-O03_c	336101	350048
AG-418-O03	AG-418-O03_c	571479	597505
AG-418-O03	AG-418-O03_c	626004	688555
AG-418-O03	AG-418-O03_c	749475	774181
AG-418-O03	AG-418-O03_c	861865	881579
AG-418-O03	AG-418-O03_c	909876	949205
AG-418-O03	AG-418-O03_c	955378	960289
AG-418-O03	AG-418-O03_c	1036810	1116076
AG-418-P06	AG-418-P06_c	325905	347594
AG-418-P06	AG-418-P06_c	1172348	1219879
AG-418-P06	AG-418-P06_c	1322939	1355982
AG-418-P06	AG-418-P06_c	596340	601283
AG-418-P06	AG-418-P06_c	624886	688421
AG-418-P06	AG-418-P06_c	749475	774121
AG-418-P06	AG-418-P06_c	861932	881592
AG-418-P06	AG-418-P06_c	909641	948925
AG-418-P06	AG-418-P06_c	955428	966241
AG-418-P06	AG-418-P06_c	1070349	1111449
AG-418-P06	AG-418-P06_c	1136108	1148576
AG-418-P13	AG-418-P13_c	117511	125374
AG-418-P13	AG-418-P13_c	1038611	1118636
AG-418-P13	AG-418-P13_c	1143240	1153366
AG-418-P13	AG-418-P13_c	1174425	1226455
AG-418-P13	AG-418-P13_c	1320793	1359071
AG-418-P13	AG-418-P13_c	325895	331330
AG-418-P13	AG-418-P13_c	338171	347596
AG-418-P13	AG-418-P13_c	596314	617489
AG-418-P13	AG-418-P13_c	642307	687166
AG-418-P13	AG-418-P13_c	749452	774148
AG-418-P13	AG-418-P13_c	861931	881582
AG-418-P13	AG-418-P13_c	930204	945563
AG-418-P13	AG-418-P13_c	952064	962794
AG-424-A03	AG-424-A03_c	349701	372287
AG-424-A03	AG-424-A03_c	1761782	1779794
AG-424-A03	AG-424-A03_c	679208	710711
AG-424-A03	AG-424-A03_c	771781	778956
AG-424-A03	AG-424-A03_c	875942	915187
AG-424-A03	AG-424-A03_c	933780	966760
AG-424-A03	AG-424-A03_c	979051	983951
AG-424-A03	AG-424-A03_c	1051589	1131379
AG-424-A03	AG-424-A03_c	1155932	1280661
AG-424-A03	AG-424-A03_c	1400496	1441718
AG-424-A14	AG-424-A14_c	337281	369345
AG-424-A14	AG-424-A14_c	602705	630433
AG-424-A14	AG-424-A14_c	657245	690734
AG-424-A14	AG-424-A14_c	748684	773334
AG-424-A14	AG-424-A14_c	861166	889175
AG-424-A14	AG-424-A14_c	919760	979001
AG-424-A14	AG-424-A14_c	985214	990111
AG-424-A14	AG-424-A14_c	1051127	1102071
AG-424-A14	AG-424-A14_c	1308331	1350279
AG-424-E18	AG-424-E18_c	332828	338245
AG-424-E18	AG-424-E18_c	345069	380941
AG-424-E18	AG-424-E18_c	659324	671106
AG-424-E18	AG-424-E18_c	863626	879258
AG-424-E18	AG-424-E18_c	902562	951792
AG-424-E18	AG-424-E18_c	958711	962895
AG-424-E18	AG-424-E18_c	1049696	1089055
AG-424-E18	AG-424-E18_c	1173532	1244866
AG-424-E18	AG-424-E18_c	1335881	1371978
AG-424-G03	AG-424-G03_c	282927	295024
AG-424-G03	AG-424-G03_c	332155	373974
AG-424-G03	AG-424-G03_c	608273	612720
AG-424-G03	AG-424-G03_c	637534	698067
AG-424-G03	AG-424-G03_c	759063	775556
AG-424-G03	AG-424-G03_c	942108	1062308
AG-424-G03	AG-424-G03_c	1308314	1359794
AG-424-J22	AG-424-J22_c	313538	352617
AG-424-J22	AG-424-J22_c	659954	687873
AG-424-J22	AG-424-J22_c	749472	774204
AG-424-J22	AG-424-J22_c	861914	894290
AG-424-J22	AG-424-J22_c	912663	949177
AG-424-J22	AG-424-J22_c	955385	960285
AG-424-J22	AG-424-J22_c	1038618	1115793
AG-424-J22	AG-424-J22_c	1197630	1221994
AG-424-J22	AG-424-J22_c	1321692	1357716
AG-424-M03	AG-424-M03_c	606666	641530
AG-424-M03	AG-424-M03_c	657191	689776
AG-424-M03	AG-424-M03_c	758264	774370
AG-424-M03	AG-424-M03_c	911202	950906
AG-424-M03	AG-424-M03_c	957113	961574
AG-424-M03	AG-424-M03_c	1034290	1103783
AG-424-M03	AG-424-M03_c	1299983	1353268
AG-424-P16	AG-424-P16_c	331218	364598
AG-424-P16	AG-424-P16_c	654182	692240
AG-424-P16	AG-424-P16_c	750820	782357
AG-424-P16	AG-424-P16_c	911190	949887
AG-424-P16	AG-424-P16_c	957075	961974
AG-424-P16	AG-424-P16_c	1069045	1097704
AG-424-P16	AG-424-P16_c	1165952	1216296
AG-424-P16	AG-424-P16_c	1314781	1364902
AG-424-P18	AG-424-P18_c	331866	355242
AG-424-P18	AG-424-P18_c	1131321	1136662
AG-424-P18	AG-424-P18_c	1161838	1218869
AG-424-P18	AG-424-P18_c	1318639	1353361
AG-424-P18	AG-424-P18_c	579497	582467
AG-424-P18	AG-424-P18_c	624796	635350
AG-424-P18	AG-424-P18_c	660156	690628
AG-424-P18	AG-424-P18_c	752922	776572
AG-424-P18	AG-424-P18_c	863228	882757
AG-424-P18	AG-424-P18_c	911523	950405
AG-424-P18	AG-424-P18_c	956585	961485
AG-424-P18	AG-424-P18_c	1040020	1115174
AG-424-P23	AG-424-P23_c	326877	348115
AG-424-P23	AG-424-P23_c	1164504	1222129
AG-424-P23	AG-424-P23_c	1309214	1353354
AG-424-P23	AG-424-P23_c	371575	375704
AG-424-P23	AG-424-P23_c	604365	626063
AG-424-P23	AG-424-P23_c	651154	690968
AG-424-P23	AG-424-P23_c	755252	769545
AG-424-P23	AG-424-P23_c	863247	882878
AG-424-P23	AG-424-P23_c	911418	951251
AG-424-P23	AG-424-P23_c	956993	961890
AG-424-P23	AG-424-P23_c	1043586	1105873
AG-429-C19	AG-429-C19_c	102450	107338
AG-429-C19	AG-429-C19_c	326531	356055
AG-429-C19	AG-429-C19_c	596637	605600
AG-429-C19	AG-429-C19_c	882121	1124546
AG-429-C19	AG-429-C19_c	1179882	1196498
AG-429-E20	AG-429-E20_c	345929	349577
AG-429-E20	AG-429-E20_c	638890	664937
AG-429-E20	AG-429-E20_c	860594	880089
AG-429-E20	AG-429-E20_c	1033051	1114990
AG-429-E20	AG-429-E20_c	1162476	1185010
AG-429-E20	AG-429-E20_c	1312043	1370857
AG-432-G10	AG-432-G10_c	332581	358685
AG-432-G10	AG-432-G10_c	853910	882873
AG-432-G10	AG-432-G10_c	907646	951348
AG-432-G10	AG-432-G10_c	957564	962468
AG-432-K16	AG-432-K16_c	344864	355229
AG-432-K16	AG-432-K16_c	629860	633338
AG-432-K16	AG-432-K16_c	762080	771617
AG-432-K16	AG-432-K16_c	858978	961517
AG-436-A04	AG-436-A04_c	39209	47293
AG-436-A04	AG-436-A04_c	1166914	1185087
AG-436-A04	AG-436-A04_c	1218980	1274760
AG-436-A04	AG-436-A04_c	1361852	1419810
AG-436-A04	AG-436-A04_c	132201	137109
AG-436-A04	AG-436-A04_c	322374	327819
AG-436-A04	AG-436-A04_c	639346	696677
AG-436-A04	AG-436-A04_c	763043	780253
AG-436-A04	AG-436-A04_c	868047	887456
AG-436-A04	AG-436-A04_c	915662	953298
AG-436-A04	AG-436-A04_c	959444	964350
AG-436-A04	AG-436-A04_c	1042897	1144301
AG-436-D21	AG-436-D21_c	59166	67727
AG-436-D21	AG-436-D21_c	344854	348576
AG-436-D21	AG-436-D21_c	657494	696935
AG-436-D21	AG-436-D21_c	754319	775444
AG-436-D21	AG-436-D21_c	863209	882917
AG-436-D21	AG-436-D21_c	898225	950410
AG-436-D21	AG-436-D21_c	1038581	1077866
AG-436-D21	AG-436-D21_c	1165603	1218833
AG-436-D21	AG-436-D21_c	1308988	1353464
AG-436-E22	AG-436-E22_c	366188	389846
AG-436-E22	AG-436-E22_c	766087	793106
AG-436-E22	AG-436-E22_c	932147	970074
AG-436-E22	AG-436-E22_c	976281	981179
AG-436-E22	AG-436-E22_c	1064563	1262051
AG-436-E22	AG-436-E22_c	1364797	1420119
AG-442-B03	AG-442-B03_c	124312	136128
AG-442-B03	AG-442-B03_c	1078421	1094647
AG-442-B03	AG-442-B03_c	1127398	1142747
AG-442-B03	AG-442-B03_c	1164854	1213571
AG-442-B03	AG-442-B03_c	1318629	1352112
AG-442-B03	AG-442-B03_c	333449	355230
AG-442-B03	AG-442-B03_c	629213	633335
AG-442-B03	AG-442-B03_c	658160	688363
AG-442-B03	AG-442-B03_c	750720	775448
AG-442-B03	AG-442-B03_c	863190	882883
AG-442-B03	AG-442-B03_c	911235	949438
AG-442-B03	AG-442-B03_c	955223	960120
AG-442-B03	AG-442-B03_c	1038719	1055035
AG-442-N07	AG-442-N07_c	290496	298965
AG-442-N07	AG-442-N07_c	1061606	1123325
AG-442-N07	AG-442-N07_c	1137175	1148411
AG-442-N07	AG-442-N07_c	1169483	1230561
AG-442-N07	AG-442-N07_c	1313627	1367983
AG-442-N07	AG-442-N07_c	326143	331215
AG-442-N07	AG-442-N07_c	337911	349954
AG-442-N07	AG-442-N07_c	589738	610964
AG-442-N07	AG-442-N07_c	635469	688416
AG-442-N07	AG-442-N07_c	749451	774174
AG-442-N07	AG-442-N07_c	861917	881579
AG-442-N07	AG-442-N07_c	910911	949193
AG-442-N07	AG-442-N07_c	955394	960291
AG-449-C14	AG-449-C14_c	46638	55087
AG-449-C14	AG-449-C14_c	1323855	1349328
AG-449-C14	AG-449-C14_c	1365357	1368164
AG-449-C14	AG-449-C14_c	325906	331604
AG-449-C14	AG-449-C14_c	593409	601185
AG-449-C14	AG-449-C14_c	626004	688546
AG-449-C14	AG-449-C14_c	750696	775299
AG-449-C14	AG-449-C14_c	863213	891519
AG-449-C14	AG-449-C14_c	917257	949224
AG-449-C14	AG-449-C14_c	1091998	1107302
AG-449-C14	AG-449-C14_c	1172344	1213237
AG-449-D16	AG-449-D16_c	327582	366164
AG-449-D16	AG-449-D16_c	643782	964371
AG-449-D16	AG-449-D16_c	1042909	1143919
AG-449-D16	AG-449-D16_c	1366514	1419662
AG-449-D22	AG-449-D22_c	33734	45885
AG-449-D22	AG-449-D22_c	332574	338212
AG-449-D22	AG-449-D22_c	344855	355169
AG-449-D22	AG-449-D22_c	658157	680604
AG-449-D22	AG-449-D22_c	750720	757906
AG-449-D22	AG-449-D22_c	911205	950692
AG-449-D22	AG-449-D22_c	956901	961799
AG-449-D22	AG-449-D22_c	1040638	1106256
AG-449-G23	AG-449-G23_c	332567	354466
AG-449-G23	AG-449-G23_c	1307628	1357114
AG-449-G23	AG-449-G23_c	651885	689905
AG-449-G23	AG-449-G23_c	752208	776936
AG-449-G23	AG-449-G23_c	863151	882893
AG-449-G23	AG-449-G23_c	911435	950418
AG-449-G23	AG-449-G23_c	956632	961539
AG-449-G23	AG-449-G23_c	1040409	1107014
AG-449-G23	AG-449-G23_c	1132081	1143605
AG-449-G23	AG-449-G23_c	1164332	1180853
AG-449-J16	AG-449-J16_c	25650	43124
AG-449-J16	AG-449-J16_c	332591	357833
AG-449-J16	AG-449-J16_c	1308997	1337670
AG-449-J16	AG-449-J16_c	613350	633576
AG-449-J16	AG-449-J16_c	658390	693472
AG-449-J16	AG-449-J16_c	868740	882886
AG-449-J16	AG-449-J16_c	911210	950415
AG-449-J16	AG-449-J16_c	956622	961524
AG-449-J16	AG-449-J16_c	1040050	1109767
AG-449-J16	AG-449-J16_c	1132003	1144381
AG-449-J16	AG-449-J16_c	1165523	1222500
AG-449-K21	AG-449-K21_c	326514	359154
AG-449-K21	AG-449-K21_c	589258	601364
AG-449-K21	AG-449-K21_c	627147	730559
AG-449-K21	AG-449-K21_c	749493	756672
AG-449-K21	AG-449-K21_c	909907	926896
AG-449-K21	AG-449-K21_c	1038788	1114679
AG-449-K21	AG-449-K21_c	1140157	1370661
AG-449-O05	AG-449-O05_c	32437	43133
AG-449-O05	AG-449-O05_c	332589	358047
AG-449-O05	AG-449-O05_c	667454	775450
AG-449-O05	AG-449-O05_c	872557	884079
AG-449-O05	AG-449-O05_c	911179	951034
AG-449-O05	AG-449-O05_c	957241	962141
AG-449-O05	AG-449-O05_c	1040664	1106787
AG-449-O05	AG-449-O05_c	1205961	1214349
AG-449-O05	AG-449-O05_c	1318353	1343370
AG-455-E04	AG-455-E04_c	332995	354786
AG-455-E04	AG-455-E04_c	654580	671118
AG-455-E04	AG-455-E04_c	921548	1091495
AG-455-E15	AG-455-E15_c	332941	352792
AG-455-E15	AG-455-E15_c	606845	627651
AG-455-E15	AG-455-E15_c	653008	682788
AG-455-E15	AG-455-E15_c	743690	775452
AG-455-E15	AG-455-E15_c	911203	928234
AG-455-E15	AG-455-E15_c	1114856	1146771
AG-459-A02	AG-459-A02_c	342239	362173
AG-459-A02	AG-459-A02_c	658132	687112
AG-459-A02	AG-459-A02_c	730351	771783
AG-459-A02	AG-459-A02_c	863214	963294
AG-459-A02	AG-459-A02_c	1040037	1080410
AG-459-A02	AG-459-A02_c	1305787	1353488
AG-459-B06	AG-459-B06_c	330924	356667
AG-459-B06	AG-459-B06_c	616237	680927
AG-459-B06	AG-459-B06_c	750718	775443
AG-459-B06	AG-459-B06_c	863140	882885
AG-459-B06	AG-459-B06_c	911421	961517
AG-459-B06	AG-459-B06_c	1036510	1106266
AG-459-B06	AG-459-B06_c	1130804	1143299
AG-459-B06	AG-459-B06_c	1166563	1197712
AG-459-B06	AG-459-B06_c	1318272	1353367
AG-459-D04	AG-459-D04_c	332591	368803
AG-459-D04	AG-459-D04_c	610699	633364
AG-459-D04	AG-459-D04_c	658162	688440
AG-459-D04	AG-459-D04_c	750716	775441
AG-459-D04	AG-459-D04_c	863172	882803
AG-459-D04	AG-459-D04_c	952439	963287
AG-459-D04	AG-459-D04_c	1030532	1106255
AG-459-D04	AG-459-D04_c	1131252	1143303
AG-459-D04	AG-459-D04_c	1318635	1355844
AG-459-E08	AG-459-E08_c	332468	364858
AG-459-E08	AG-459-E08_c	606893	633350
AG-459-E08	AG-459-E08_c	658135	689794
AG-459-E08	AG-459-E08_c	750711	774313
AG-459-E08	AG-459-E08_c	1036500	1132773
AG-459-E08	AG-459-E08_c	1153879	1243226
AG-459-E08	AG-459-E08_c	1305091	1352308
AG-459-J14	AG-459-J14_c	221747	232043
AG-459-J14	AG-459-J14_c	344712	365155
AG-459-J14	AG-459-J14_c	664846	689661
AG-459-J14	AG-459-J14_c	750722	775458
AG-459-J14	AG-459-J14_c	939722	955351
AG-459-J14	AG-459-J14_c	1073343	1218573
AG-459-J14	AG-459-J14_c	1308985	1353418
AG-459-N19	AG-459-N19_c	332890	355209
AG-459-N19	AG-459-N19_c	1306728	1355718
AG-459-N19	AG-459-N19_c	657589	697031
AG-459-N19	AG-459-N19_c	762088	775439
AG-459-N19	AG-459-N19_c	863217	892827
AG-459-N19	AG-459-N19_c	911206	949976
AG-459-N19	AG-459-N19_c	956164	961518
AG-459-N19	AG-459-N19_c	1044411	1079345
AG-459-N19	AG-459-N19_c	1137708	1154581
AG-459-N19	AG-459-N19_c	1169655	1231252
AG-459-O09	AG-459-O09_c	332526	354751
AG-459-O09	AG-459-O09_c	1320093	1353898
AG-459-O09	AG-459-O09_c	599186	635910
AG-459-O09	AG-459-O09_c	660597	689661
AG-459-O09	AG-459-O09_c	756194	775429
AG-459-O09	AG-459-O09_c	863229	892836
AG-459-O09	AG-459-O09_c	911201	934733
AG-459-O09	AG-459-O09_c	1040019	1101236
AG-459-O09	AG-459-O09_c	1131327	1137556
AG-459-O09	AG-459-O09_c	1165249	1205240
AG-459-P20	AG-459-P20_c	310498	355412
AG-459-P20	AG-459-P20_c	657204	689793
AG-459-P20	AG-459-P20_c	751785	769804
AG-459-P20	AG-459-P20_c	863231	961516
AG-459-P20	AG-459-P20_c	1040018	1119610
AG-459-P20	AG-459-P20_c	1161469	1188294
AG-459-P20	AG-459-P20_c	1277510	1342783
AG-469-M13	AG-469-M13_c	328084	348544
AG-469-M13	AG-469-M13_c	1040022	1220859
AG-469-M13	AG-469-M13_c	1307444	1331717
AG-670-J21	AG-670-J21_c	626162	633341
AG-670-J21	AG-670-J21_c	658167	689660
AG-670-J21	AG-670-J21_c	883521	948301
AG-670-J21	AG-670-J21_c	1143172	1196618
AG-670-J21	AG-670-J21_c	1321996	1325944
AG-670-M15	AG-670-M15_c	335589	348453
AG-670-M15	AG-670-M15_c	629831	679131
AG-670-M15	AG-670-M15_c	749477	774182
AG-670-M15	AG-670-M15_c	918573	949194
AG-670-M15	AG-670-M15_c	956122	960307
AG-670-M15	AG-670-M15_c	1024449	1151068
AG-670-M15	AG-670-M15_c	1172539	1220287
AG-670-M18	AG-670-M18_c	630931	645387
AG-670-M18	AG-670-M18_c	909859	949225
AG-670-M18	AG-670-M18_c	1038790	1154529
AG-670-M18	AG-670-M18_c	1353419	1368213
AS9601	AS9601_1	56081	66166
AS9601	AS9601_1	1113600	1135056
AS9601	AS9601_1	1158929	1245625
AS9601	AS9601_1	1335893	1376829
AS9601	AS9601_1	332989	338409
AS9601	AS9601_1	345345	380713
AS9601	AS9601_1	659321	690119
AS9601	AS9601_1	752281	776994
AS9601	AS9601_1	864764	884419
AS9601	AS9601_1	912749	951922
AS9601	AS9601_1	957752	962652
AS9601	AS9601_1	1041963	1089051
B241_526B17	B241_526B17_c	162526	290046
B241_526B17	B241_526B17_c	912374	949240
B241_526B17	B241_526B17_c	955446	960341
B241_526B17	B241_526B17_c	1038802	1113766
B241_526B17	B241_526B17_c	1167897	1227232
B241_526B17	B241_526B17_c	1311960	1367571
B241_526B19	B241_526B19_c	658170	687793
B241_526B22	B241_526B22_c	342016	350464
B241_526B22	B241_526B22_c	954809	1100406
B241_526B22	B241_526B22_c	1106913	1117633
B241_526B22	B241_526B22_c	1336137	1367840
B241_526D20	B241_526D20_c	325908	410268
B241_526D20	B241_526D20_c	638825	690277
B241_526D20	B241_526D20_c	749447	774173
B241_526D20	B241_526D20_c	861962	881627
B241_526D20	B241_526D20_c	909668	926970
B241_526D20	B241_526D20_c	1139556	1222332
